cat__BusinessTravel_Non-Travel,cat__BusinessTravel_Travel_Frequently,cat__BusinessTravel_Travel_Rarely,cat__Department_Human Resources,cat__Department_Research & Development,cat__Department_Sales,cat__EducationField_Human Resources,cat__EducationField_Life Sciences,cat__EducationField_Marketing,cat__EducationField_Medical,cat__EducationField_Other,cat__EducationField_Technical Degree,cat__Gender_Female,cat__Gender_Male,cat__JobRole_Healthcare Representative,cat__JobRole_Human Resources,cat__JobRole_Laboratory Technician,cat__JobRole_Manager,cat__JobRole_Manufacturing Director,cat__JobRole_Research Director,cat__JobRole_Research Scientist,cat__JobRole_Sales Executive,cat__JobRole_Sales Representative,cat__MaritalStatus_Divorced,cat__MaritalStatus_Married,cat__MaritalStatus_Single,cat__OverTime_No,cat__OverTime_Yes,num__Age,num__DailyRate,num__DistanceFromHome,num__Education,num__EnvironmentSatisfaction,num__HourlyRate,num__JobInvolvement,num__JobLevel,num__JobSatisfaction,num__MonthlyIncome,num__MonthlyRate,num__NumCompaniesWorked,num__PercentSalaryHike,num__PerformanceRating,num__RelationshipSatisfaction,num__StockOptionLevel,num__TotalWorkingYears,num__TrainingTimesLastYear,num__WorkLifeBalance,num__YearsAtCompany,num__YearsInCurrentRole,num__YearsSinceLastPromotion,num__YearsWithCurrManager
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.9589190524686948,-1.3700116104112352,1.9250254278676815,0.10366412923305852,-0.6511618768396269,-0.40038155838110107,1.7875169408318365,-0.9983634087340237,1.16643951397464,-0.7711221123173623,0.9346532655975002,-0.6891112813971698,-0.8775109478772761,-0.4275027727274465,1.1541714887445336,-0.9353084840461424,-1.3433097488372499,-0.5981611686776289,0.335827287928066,-0.9984428850768339,-1.181843404465918,-0.6796848621289745,-0.8858414079293591
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.522283569962405,-1.098295350873242,-1.0173789768250374,-0.8660666796834612,1.1921546878590696,-0.8921368980494626,0.3780495599000668,-0.9983634087340237,0.2646617079040882,-1.155352122259155,0.33697409133368794,-0.6891112813971698,1.8678790349920376,2.339166114923766,1.1541714887445336,0.24704093866083607,-1.3433097488372499,-0.5981611686776289,0.335827287928066,-0.9984428850768339,-1.181843404465918,-0.6796848621289745,-0.8858414079293591
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.3039658287092601,-0.5297039188770711,1.8024252443388182,-1.835797488599981,0.27049640550972137,0.3864269850882774,-2.440885201963473,-0.9983634087340237,1.16643951397464,-1.178132557631198,-0.8889599742106732,-0.6891112813971698,-0.3284329513034134,-0.4275027727274465,1.1541714887445336,-0.9353084840461424,-1.3433097488372499,1.0152276716088193,0.335827287928066,-0.9984428850768339,-1.181843404465918,-0.36925622336700614,-1.1688376230052084
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.1948069580826877,-0.5699581795493665,-0.6495784262384476,-0.8660666796834612,0.27049640550972137,-0.5970836942484457,0.3780495599000668,-0.9983634087340237,1.16643951397464,-0.7969399390723444,-0.621526214059759,-0.6891112813971698,1.3188010384181748,2.339166114923766,-0.6842843346581365,-0.9353084840461424,-0.4324691086344154,-0.5981611686776289,-1.0632264743309614,0.1784159107353793,0.21406667725519044,-0.058827584605037786,-0.6028451928535098
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8792115838221893,1.6088036793386158,-0.8947787932961742,0.10366412923305852,-1.572820159188975,1.4191131983918366,-2.440885201963473,2.6903832612383654,-0.6371160981664635,2.6632997156773177,-1.6563966361646933,-0.28849235000864565,0.22064504527044934,-0.4275027727274465,-1.6035122463594715,-0.9353084840461424,1.9096925376014446,-0.5981611686776289,0.335827287928066,2.8683788725918666,1.609976758976299,-0.36925622336700614,1.9441207428291336
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.970800290087914,-1.5914100441088592,-0.15917769212299443,-1.835797488599981,1.1921546878590696,-1.3838922377178242,-1.031417821031703,1.768196593745268,-0.6371160981664635,1.5249288166572241,1.5393883745574823,-0.6891112813971698,-0.053893953016482025,-0.4275027727274465,1.1541714887445336,0.24704093866083607,2.950653269261827,0.20853325146559523,0.335827287928066,4.381483038636141,1.3307947426320772,3.9767447193005503,-1.1688376230052084
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.74060131121555,-1.4052340884994936,0.08602267493473213,-0.8660666796834612,-1.572820159188975,-0.9904879659831349,-1.031417821031703,-0.9983634087340237,0.2646617079040882,-0.8511790709105421,1.500096502916065,-0.6891112813971698,1.3188010384181748,2.339166114923766,0.23494357704319854,-0.9353084840461424,-1.213189657379702,-0.5981611686776289,-2.4622802365899887,-0.8303201999608034,-0.6234793717774747,-0.058827584605037786,-0.6028451928535098
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9883704544487618,-1.6140530657370253,-0.6495784262384476,-0.8660666796834612,1.1921546878590696,-1.5805943735851686,-1.031417821031703,2.6903832612383654,-0.6371160981664635,2.6557062372199702,-0.6252617088989079,-0.28849235000864565,-0.3284329513034134,-0.4275027727274465,0.23494357704319854,0.24704093866083607,1.9096925376014446,-0.5981611686776289,0.335827287928066,0.6827839660834707,-0.06511533908903126,-0.6796848621289745,1.095132097601586
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.32153599307010783,-1.7071410435417083,-0.8947787932961742,0.10366412923305852,0.27049640550972137,1.0257089266571473,0.3780495599000668,-0.07617674124092652,-1.5388939042370153,-0.4361412340846531,-1.165801647289814,-1.089730212785694,-0.8775109478772761,-0.4275027727274465,1.1541714887445336,-0.9353084840461424,-0.9529494744646065,0.20853325146559523,0.335827287928066,-0.662197514844773,-0.6234793717774747,-0.6796848621289745,-0.6028451928535098
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.534164807581624,-1.440456566587752,-0.03657750859413115,0.10366412923305852,1.1921546878590696,0.8781823247566389,0.3780495599000668,2.6903832612383654,-0.6371160981664635,2.885246243159223,0.6544911526613382,0.5127455127684027,2.4169570315659,2.339166114923766,-1.6035122463594715,0.24704093866083607,2.560292994889184,1.8219220917520433,-1.0632264743309614,3.7089922981720185,1.609976758976299,2.735030164252677,1.6611245277532845
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.407435772594204,1.5584858534982466,1.0668241431656384,1.0733949381495782,1.1921546878590696,0.09137378128726047,0.3780495599000668,0.8460099262521708,1.16643951397464,0.8599570603209199,0.7660025911929661,1.313983375545451,-0.8775109478772761,-0.4275027727274465,1.1541714887445336,-0.9353084840461424,1.7795724461438969,2.6286165118952676,-1.0632264743309614,0.3465385958514097,0.7724307099436338,0.8724583316808672,-0.03685276270181126
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.32153599307010783,-1.6970774783736344,1.1894243266945017,0.10366412923305852,0.27049640550972137,-0.9413124320162988,0.3780495599000668,-0.07617674124092652,-0.6371160981664635,-0.45653514765581543,1.1163089961087005,0.5127455127684027,-0.6029719495903447,-0.4275027727274465,0.23494357704319854,1.4293903613678145,0.47837153156841905,-0.5981611686776289,1.7348810501870935,0.6827839660834707,1.0516127262878556,0.8724583316808672,1.6611245277532845
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.9764892168295427,-0.04665279080952777,-1.0173789768250374,1.0733949381495782,1.1921546878590696,-1.039663499949971,0.3780495599000668,-0.9983634087340237,0.2646617079040882,-0.9533655952937067,-1.0547052637403138,-1.089730212785694,-1.1520499461642075,-0.4275027727274465,0.23494357704319854,-0.9353084840461424,-0.8228293830070588,-0.5981611686776289,-1.0632264743309614,-0.4940748297287425,-0.6234793717774747,-0.6796848621289745,-0.6028451928535098
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7700527131956169,0.979830856334002,-0.6495784262384476,-0.8660666796834612,0.27049640550972137,1.3207621304581643,1.7875169408318365,2.6903832612383654,-1.5388939042370153,2.7427058046884394,0.41666464790219626,-0.6891112813971698,-0.3284329513034134,-0.4275027727274465,1.1541714887445336,1.4293903613678145,1.9096925376014446,1.0152276716088193,-1.0632264743309614,3.036501557707897,1.3307947426320772,3.666316080538582,2.510113172980832
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.32153599307010783,-0.4064252455681669,0.20862285846359543,0.10366412923305852,0.27049640550972137,-0.4495570923479372,-1.031417821031703,-0.07617674124092652,-0.6371160981664635,-0.44655514739758706,1.0193244819515404,0.5127455127684027,-1.1520499461642075,-0.4275027727274465,1.1541714887445336,1.4293903613678145,0.3482514401108713,1.8219220917520433,1.7348810501870935,0.5146612809674402,1.3307947426320772,-0.36925622336700614,1.095132097601586
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.21237712244353535,-0.18754270316256128,-0.404378059180721,-1.835797488599981,0.27049640550972137,0.04219824732042431,0.3780495599000668,-0.9983634087340237,0.2646617079040882,-0.6600403703127333,-1.1684303288432891,-1.089730212785694,-0.3284329513034134,-0.4275027727274465,1.1541714887445336,-0.9353084840461424,-0.9529494744646065,0.20853325146559523,0.335827287928066,-0.662197514844773,-0.6234793717774747,-0.058827584605037786,-0.6028451928535098
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5517349719424719,-0.5196403537089974,-0.28177787565185775,1.0733949381495782,-0.6511618768396269,0.6323046549224581,1.7875169408318365,-0.07617674124092652,-0.6371160981664635,-0.9060690723307983,-1.2226641798413018,1.313983375545451,0.22064504527044934,-0.4275027727274465,1.1541714887445336,-0.9353084840461424,0.8687318059410625,-0.5981611686776289,0.335827287928066,-0.9984428850768339,-1.181843404465918,-0.6796848621289745,-1.1688376230052084
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6608938425690444,-0.7007845267343261,-0.6495784262384476,1.0733949381495782,1.1921546878590696,-0.4495570923479372,-1.031417821031703,0.8460099262521708,1.16643951397464,0.7989922761347856,0.8160858923697023,0.11212658137987853,-0.3284329513034134,-0.4275027727274465,1.1541714887445336,-0.9353084840461424,1.5193322632288013,0.20853325146559523,1.7348810501870935,2.3640108172437753,0.7724307099436338,3.9767447193005503,3.642098033284229
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.10321825181696288,-0.9574054385202085,-0.8947787932961742,1.0733949381495782,0.27049640550972137,-0.5970836942484457,0.3780495599000668,-0.07617674124092652,-0.6371160981664635,-0.24695514223301943,-1.67991641848526,2.5158401697110238,-1.1520499461642075,-0.4275027727274465,1.1541714887445336,-0.9353084840461424,0.8687318059410625,-0.5981611686776289,0.335827287928066,1.523397391663623,2.7267048243531855,0.8724583316808672,2.227116957904983
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7700527131956169,-0.4743543104526652,0.6990235925790486,0.10366412923305852,-1.572820159188975,0.3864269850882774,0.3780495599000668,0.8460099262521708,1.16643951397464,0.31018922000894766,-0.054007701830555886,-0.6891112813971698,-1.1520499461642075,-0.4275027727274465,1.1541714887445336,0.24704093866083607,-0.17222892571931983,-0.5981611686776289,0.335827287928066,0.5146612809674402,0.7724307099436338,-0.6796848621289745,0.246143452374038
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.9764892168295427,-1.5511557834365641,-0.8947787932961742,0.10366412923305852,1.1921546878590696,-0.6462592282152818,-1.031417821031703,-0.9983634087340237,1.16643951397464,-0.5817190639383758,-0.033670007706301165,-0.6891112813971698,-0.8775109478772761,-0.4275027727274465,-0.6842843346581365,0.24704093866083607,-1.213189657379702,-0.5981611686776289,0.335827287928066,-0.8303201999608034,-0.6234793717774747,-0.058827584605037786,-0.6028451928535098
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.534164807581624,0.39865996787773883,-0.404378059180721,-0.8660666796834612,-0.6511618768396269,-1.2363656358173156,-1.031417821031703,-0.9983634087340237,0.2646617079040882,-0.8049673305843976,-1.4123443066736365,-1.089730212785694,-0.3284329513034134,-0.4275027727274465,-0.6842843346581365,-0.9353084840461424,-0.4324691086344154,2.6286165118952676,-1.0632264743309614,0.010293225619348851,-1.181843404465918,1.4933156092048039,0.8121358825257365
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.7581714755763977,0.1747456428880963,-0.03657750859413115,-0.8660666796834612,0.27049640550972137,0.3372514511214412,0.3780495599000668,-0.07617674124092652,0.2646617079040882,-0.40207905929026494,-0.2223816729136715,1.7146023069339753,0.7697230418443121,-0.4275027727274465,0.23494357704319854,-0.9353084840461424,-0.17222892571931983,0.20853325146559523,0.335827287928066,0.1784159107353793,-0.06511533908903126,-0.36925622336700614,0.8121358825257365
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.8673303462029702,-0.008914421429250943,-0.28177787565185775,0.10366412923305852,-0.6511618768396269,-1.285541169784152,0.3780495599000668,-0.9983634087340237,0.2646617079040882,-0.6962721103806494,0.39010112904602684,0.11212658137987853,-0.6029719495903447,-0.4275027727274465,-1.6035122463594715,1.4293903613678145,-0.17222892571931983,-0.5981611686776289,0.335827287928066,0.010293225619348851,0.7724307099436338,1.4933156092048039,0.8121358825257365
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.9764892168295427,-0.4265523759043145,-1.0173789768250374,0.10366412923305852,1.1921546878590696,0.9273578587234751,0.3780495599000668,-0.9983634087340237,-1.5388939042370153,-0.9694203783178131,-1.346627267836759,-0.28849235000864565,-1.1520499461642075,-0.4275027727274465,-0.6842843346581365,-0.9353084840461424,-0.8228293830070588,-0.5981611686776289,-1.0632264743309614,-0.662197514844773,-0.6234793717774747,-0.36925622336700614,-0.6028451928535098
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.3039658287092601,-1.3674957191192167,-1.0173789768250374,0.10366412923305852,1.1921546878590696,-1.2363656358173156,0.3780495599000668,-0.9983634087340237,-0.6371160981664635,-0.9659490738801685,0.6038544448417652,-0.6891112813971698,0.7697230418443121,-0.4275027727274465,1.1541714887445336,-0.9353084840461424,-1.213189657379702,0.20853325146559523,-1.0632264743309614,-0.8303201999608034,-0.6234793717774747,-0.058827584605037786,-0.8858414079293591
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.5398537343232528,-0.517124462416979,-0.15917769212299443,0.10366412923305852,0.27049640550972137,-0.4495570923479372,1.7875169408318365,-0.07617674124092652,1.16643951397464,-0.07360687687813947,-0.3835613576399079,-0.6891112813971698,-0.053893953016482025,-0.4275027727274465,0.23494357704319854,1.4293903613678145,-0.17222892571931983,1.0152276716088193,1.7348810501870935,0.5146612809674402,0.7724307099436338,-0.6796848621289745,1.095132097601586
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8792115838221893,-1.1209383725014082,1.9250254278676815,0.10366412923305852,-0.6511618768396269,0.8781823247566389,0.3780495599000668,2.6903832612383654,-0.6371160981664635,2.4977618853071384,-0.19789342896814033,0.11212658137987853,1.8678790349920376,2.339166114923766,0.23494357704319854,-0.9353084840461424,1.3892121717712536,1.0152276716088193,0.335827287928066,-1.1665655701928643,-1.181843404465918,-0.6796848621289745,-1.1688376230052084
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22425836006275454,-1.0001755904845224,0.453823225521322,1.0733949381495782,0.27049640550972137,1.4191131983918366,-1.031417821031703,1.768196593745268,-0.6371160981664635,2.2942566626502203,0.3968803604207784,1.313983375545451,-0.6029719495903447,-0.4275027727274465,1.1541714887445336,1.4293903613678145,1.2590920803137058,1.0152276716088193,0.335827287928066,2.0277654470117144,1.3307947426320772,3.9767447193005503,-0.6028451928535098
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.2982769019676317,0.09675301283552418,1.679825060809955,1.0733949381495782,-1.572820159188975,1.1240599945908196,0.3780495599000668,-0.9983634087340237,0.2646617079040882,-0.9060690723307983,1.6063505783407428,-0.6891112813971698,-0.8775109478772761,-0.4275027727274465,1.1541714887445336,1.4293903613678145,-1.213189657379702,0.20853325146559523,0.335827287928066,-0.8303201999608034,-0.6234793717774747,-0.058827584605037786,-0.6028451928535098
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.5398537343232528,0.7030828142119719,-0.28177787565185775,-0.8660666796834612,1.1921546878590696,0.6814801888892943,0.3780495599000668,-0.07617674124092652,0.2646617079040882,-0.36129123214794023,1.1593363625892668,-0.6891112813971698,0.7697230418443121,-0.4275027727274465,-1.6035122463594715,0.24704093866083607,-0.17222892571931983,0.20853325146559523,0.335827287928066,0.5146612809674402,-0.06511533908903126,-0.36925622336700614,-0.8858414079293591
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.22425836006275454,-1.131001937669482,1.679825060809955,0.10366412923305852,0.27049640550972137,1.3699376644250005,0.3780495599000668,-0.9983634087340237,-1.5388939042370153,-0.5736916724263226,1.0637353650391985,-1.089730212785694,-0.6029719495903447,-0.4275027727274465,-1.6035122463594715,-0.9353084840461424,-0.692709291549511,-0.5981611686776289,0.335827287928066,-0.32595214461271205,-0.6234793717774747,-0.6796848621289745,-0.3198489777776605
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.7581714755763977,0.8263614875208762,-0.404378059180721,0.10366412923305852,-1.572820159188975,-0.8429613640826265,-1.031417821031703,-0.07617674124092652,1.16643951397464,-0.4168321031502547,1.2680807679067103,-1.089730212785694,-0.8775109478772761,-0.4275027727274465,-1.6035122463594715,0.24704093866083607,-0.17222892571931983,2.6286165118952676,0.335827287928066,0.3465385958514097,-0.6234793717774747,1.1828869704428355,0.8121358825257365
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.10321825181696288,-1.219058132890128,0.08602267493473213,1.0733949381495782,1.1921546878590696,-0.10532835458008415,0.3780495599000668,0.8460099262521708,0.2646617079040882,0.1183996498290805,-1.206200332216905,0.11212658137987853,-0.8775109478772761,-0.4275027727274465,-1.6035122463594715,-0.9353084840461424,-0.17222892571931983,-2.211550008964077,0.335827287928066,0.010293225619348851,0.7724307099436338,-0.36925622336700614,0.8121358825257365
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9883704544487618,0.4565254675941633,-1.0173789768250374,-0.8660666796834612,1.1921546878590696,-1.039663499949971,0.3780495599000668,-0.9983634087340237,-1.5388939042370153,-0.678047762083015,1.1748317485886988,1.313983375545451,-0.8775109478772761,-0.4275027727274465,0.23494357704319854,-0.9353084840461424,-0.17222892571931983,0.20853325146559523,1.7348810501870935,0.010293225619348851,0.49324869359941215,0.8724583316808672,0.8121358825257365
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.9764892168295427,1.6767327442231141,-1.0173789768250374,0.10366412923305852,0.27049640550972137,-0.4987326263147734,-2.440885201963473,-0.07617674124092652,1.16643951397464,0.02727790834090831,0.2665530960326971,-1.089730212785694,-1.1520499461642075,-0.4275027727274465,-1.6035122463594715,2.611739784074793,-0.17222892571931983,2.6286165118952676,0.335827287928066,0.3465385958514097,1.0516127262878556,1.4933156092048039,0.246143452374038
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.4250059369550516,1.289285485252272,2.292825978454271,0.10366412923305852,1.1921546878590696,-1.0888390339168073,0.3780495599000668,1.768196593745268,-1.5388939042370153,2.2415362265034924,1.1008136101092685,0.5127455127684027,-1.1520499461642075,-0.4275027727274465,-0.6842843346581365,-0.9353084840461424,1.7795724461438969,-0.5981611686776289,0.335827287928066,-0.662197514844773,-0.6234793717774747,-0.36925622336700614,-0.6028451928535098
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.333417230689327,-1.2844713064826079,1.9250254278676815,1.0733949381495782,1.1921546878590696,-0.40038155838110107,-1.031417821031703,0.8460099262521708,-0.6371160981664635,0.5523127045346623,0.38318354601056603,-0.28849235000864565,-0.8775109478772761,-0.4275027727274465,0.23494357704319854,-0.9353084840461424,-0.30234901717686763,-0.5981611686776289,0.335827287928066,-0.32595214461271205,-0.06511533908903126,-0.36925622336700614,-1.1688376230052084
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.6433236782081966,0.5546452279828831,-0.5269782427095843,0.10366412923305852,-0.6511618768396269,-0.05615282061324799,0.3780495599000668,0.8460099262521708,-0.6371160981664635,0.4117248748100538,0.9779573353994847,2.5158401697110238,1.0442620401312435,-0.4275027727274465,0.23494357704319854,-0.9353084840461424,-0.17222892571931983,-0.5981611686776289,-1.0632264743309614,0.1784159107353793,0.7724307099436338,1.4933156092048039,0.8121358825257365
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.7581714755763977,-0.44164772365642524,0.9442239596367752,1.0733949381495782,-0.6511618768396269,1.4682887323586729,0.3780495599000668,0.8460099262521708,-1.5388939042370153,1.1645640247242384,1.5857361808950698,-0.6891112813971698,2.142418033278969,2.339166114923766,1.1541714887445336,1.4293903613678145,-0.30234901717686763,-0.5981611686776289,0.335827287928066,0.3465385958514097,-0.9026613881216964,-0.6796848621289745,1.095132097601586
